S. no.,PC #,PC,Administrative District,Organisational District,AC #,AC Name,Catg.,Caste,Population %,Given Count,"Voters 
GE 2024"
13,13,13. Patiala,Patiala,Patiala Rural South,109,109. Nabha (SC),MIN,Christian,1.00,1872,187190
13,13,13. Patiala,Patiala,Patiala Rural South,109,109. Nabha (SC),-,Unknown,4.72,8834,187190
13,13,13. Patiala,Patiala,Patiala Urban,110,110. Patiala Rural,GEN,Jatt Sikh,24.77,54460,219862
13,13,13. Patiala,Patiala,Patiala Urban,110,110. Patiala Rural,GEN,Brahmin,9.00,19788,219862
13,13,13. Patiala,Patiala,Patiala Urban,110,110. Patiala Rural,GEN,Baniya,3.00,6593,219862
13,13,13. Patiala,Patiala,Patiala Urban,110,110. Patiala Rural,GEN,Khatri,10.90,23963,219862
13,13,13. Patiala,Patiala,Patiala Urban,110,110. Patiala Rural,OBC,Ramgarhia,2.97,6535,219862
13,13,13. Patiala,Patiala,Patiala Urban,110,110. Patiala Rural,OBC,Kamboj,1.98,4353,219862
13,13,13. Patiala,Patiala,Patiala Urban,110,110. Patiala Rural,OBC,Sikh Rajput,1.98,4350,219862
13,13,13. Patiala,Patiala,Patiala Urban,110,110. Patiala Rural,OBC,Labana,0.0,-,219862
13,13,13. Patiala,Patiala,Patiala Urban,110,110. Patiala Rural,OBC,Saini,0.0,-,219862
13,13,13. Patiala,Patiala,Patiala Urban,110,110. Patiala Rural,SC,Ravidassia,17.83,39211,219862
13,13,13. Patiala,Patiala,Patiala Urban,110,110. Patiala Rural,SC,Balmiki,15.00,32976,219862
13,13,13. Patiala,Patiala,Patiala Urban,110,110. Patiala Rural,SC,Bhagat,6.00,13192,219862
13,13,13. Patiala,Patiala,Patiala Urban,110,110. Patiala Rural,SC,Mazhabi Sikh,0.0,-,219862
13,13,13. Patiala,Patiala,Patiala Urban,110,110. Patiala Rural,SC,Bazigar,1.00,2195,219862
13,13,13. Patiala,Patiala,Patiala Urban,110,110. Patiala Rural,MIN,Muslim,2.00,4397,219862
13,13,13. Patiala,Patiala,Patiala Urban,110,110. Patiala Rural,MIN,Christian,1.00,2199,219862
13,13,13. Patiala,Patiala,Patiala Urban,110,110. Patiala Rural,-,Unknown,2.57,5650,219862
13,13,13. Patiala,Patiala,Patiala Rural (North),111,111. Rajpura,GEN,Jatt Sikh,10.00,18120,181273
13,13,13. Patiala,Patiala,Patiala Rural (North),111,111. Rajpura,GEN,Brahmin,15.99,28992,181273
13,13,13. Patiala,Patiala,Patiala Rural (North),111,111. Rajpura,GEN,Baniya,5.00,9060,181273
13,13,13. Patiala,Patiala,Patiala Rural (North),111,111. Rajpura,GEN,Khatri,15.00,27190,181273
13,13,13. Patiala,Patiala,Patiala Rural (North),111,111. Rajpura,OBC,Ramgarhia,3.00,5438,181273
13,13,13. Patiala,Patiala,Patiala Rural (North),111,111. Rajpura,OBC,Kamboj,11.51,20872,181273
13,13,13. Patiala,Patiala,Patiala Rural (North),111,111. Rajpura,OBC,Sikh Rajput,3.00,5438,181273
13,13,13. Patiala,Patiala,Patiala Rural (North),111,111. Rajpura,OBC,Labana,0.0,-,181273
13,13,13. Patiala,Patiala,Patiala Rural (North),111,111. Rajpura,OBC,Saini,0.0,-,181273
13,13,13. Patiala,Patiala,Patiala Rural (North),111,111. Rajpura,SC,Ravidassia,14.50,26284,181273
13,13,13. Patiala,Patiala,Patiala Rural (North),111,111. Rajpura,SC,Balmiki,13.00,23571,181273
13,13,13. Patiala,Patiala,Patiala Rural (North),111,111. Rajpura,SC,Bhagat,0.0,-,181273
13,13,13. Patiala,Patiala,Patiala Rural (North),111,111. Rajpura,SC,Mazhabi Sikh,1.00,1812,181273
13,13,13. Patiala,Patiala,Patiala Rural (North),111,111. Rajpura,SC,Bazigar,2.00,3624,181273
13,13,13. Patiala,Patiala,Patiala Rural (North),111,111. Rajpura,MIN,Muslim,1.00,1812,181273
13,13,13. Patiala,Patiala,Patiala Rural (North),111,111. Rajpura,MIN,Christian,1.00,1812,181273
13,13,13. Patiala,Patiala,Patiala Rural (North),111,111. Rajpura,-,Unknown,4.00,7248,181273
13,13,13. Patiala,S.A.S. Nagar,"SAS Nagar
  Mohali",112,112. Dera Bassi,GEN,Jatt Sikh,13.12,38973,296951
13,13,13. Patiala,S.A.S. Nagar,"SAS Nagar
  Mohali",112,112. Dera Bassi,GEN,Brahmin,25.00,74238,296951
13,13,13. Patiala,S.A.S. Nagar,"SAS Nagar
  Mohali",112,112. Dera Bassi,GEN,Baniya,4.00,11878,296951
13,13,13. Patiala,S.A.S. Nagar,"SAS Nagar
  Mohali",112,112. Dera Bassi,GEN,Khatri,8.71,25862,296951
13,13,13. Patiala,S.A.S. Nagar,"SAS Nagar
  Mohali",112,112. Dera Bassi,OBC,Ramgarhia,5.00,14848,296951
13,13,13. Patiala,S.A.S. Nagar,"SAS Nagar
  Mohali",112,112. Dera Bassi,OBC,Kamboj,5.22,15511,296951
13,13,13. Patiala,S.A.S. Nagar,"SAS Nagar
  Mohali",112,112. Dera Bassi,OBC,Sikh Rajput,2.61,7753,296951
13,13,13. Patiala,S.A.S. Nagar,"SAS Nagar
  Mohali",112,112. Dera Bassi,OBC,Labana,1.00,2970,296951
13,13,13. Patiala,S.A.S. Nagar,"SAS Nagar
  Mohali",112,112. Dera Bassi,OBC,Saini,0.0,-,296951
13,13,13. Patiala,S.A.S. Nagar,"SAS Nagar
  Mohali",112,112. Dera Bassi,SC,Ravidassia,10.45,31035,296951
13,13,13. Patiala,S.A.S. Nagar,"SAS Nagar
  Mohali",112,112. Dera Bassi,SC,Balmiki,15.00,44543,296951
13,13,13. Patiala,S.A.S. Nagar,"SAS Nagar
  Mohali",112,112. Dera Bassi,SC,Bhagat,0.0,-,296951
13,13,13. Patiala,S.A.S. Nagar,"SAS Nagar
  Mohali",112,112. Dera Bassi,SC,Mazhabi Sikh,0.0,-,296951
13,13,13. Patiala,S.A.S. Nagar,"SAS Nagar
  Mohali",112,112. Dera Bassi,SC,Bazigar,3.00,8909,296951
13,13,13. Patiala,S.A.S. Nagar,"SAS Nagar
  Mohali",112,112. Dera Bassi,MIN,Muslim,1.00,2970,296951
13,13,13. Patiala,S.A.S. Nagar,"SAS Nagar
  Mohali",112,112. Dera Bassi,MIN,Christian,1.00,2970,296951
13,13,13. Patiala,S.A.S. Nagar,"SAS Nagar
  Mohali",112,112. Dera Bassi,-,Unknown,4.88,14491,296951
13,13,13. Patiala,Patiala,Patiala Rural (North),113,113. Ghanaur,GEN,Jatt Sikh,14.90,24476,164216
13,13,13. Patiala,Patiala,Patiala Rural (North),113,113. Ghanaur,GEN,Brahmin,18.01,29577,164216
13,13,13. Patiala,Patiala,Patiala Rural (North),113,113. Ghanaur,GEN,Baniya,6.00,9853,164216
13,13,13. Patiala,Patiala,Patiala Rural (North),113,113. Ghanaur,GEN,Khatri,7.95,13054,164216
13,13,13. Patiala,Patiala,Patiala Rural (North),113,113. Ghanaur,OBC,Ramgarhia,4.00,6569,164216
13,13,13. Patiala,Patiala,Patiala Rural (North),113,113. Ghanaur,OBC,Kamboj,4.97,8157,164216
13,13,13. Patiala,Patiala,Patiala Rural (North),113,113. Ghanaur,OBC,Sikh Rajput,0.0,-,164216
13,13,13. Patiala,Patiala,Patiala Rural (North),113,113. Ghanaur,OBC,Labana,0.0,-,164216
13,13,13. Patiala,Patiala,Patiala Rural (North),113,113. Ghanaur,OBC,Saini,0.0,-,164216
13,13,13. Patiala,Patiala,Patiala Rural (North),113,113. Ghanaur,SC,Ravidassia,21.86,35898,164216
13,13,13. Patiala,Patiala,Patiala Rural (North),113,113. Ghanaur,SC,Balmiki,15.00,24632,164216
13,13,13. Patiala,Patiala,Patiala Rural (North),113,113. Ghanaur,SC,Bhagat,0.0,-,164216
13,13,13. Patiala,Patiala,Patiala Rural (North),113,113. Ghanaur,SC,Mazhabi Sikh,1.00,1642,164216
13,13,13. Patiala,Patiala,Patiala Rural (North),113,113. Ghanaur,SC,Bazigar,0.0,-,164216
13,13,13. Patiala,Patiala,Patiala Rural (North),113,113. Ghanaur,MIN,Muslim,3.00,4924,164216
13,13,13. Patiala,Patiala,Patiala Rural (North),113,113. Ghanaur,MIN,Christian,1.00,1640,164216
13,13,13. Patiala,Patiala,Patiala Rural (North),113,113. Ghanaur,-,Unknown,2.31,3794,164216
13,13,13. Patiala,Patiala,Patiala Rural (North),114,114. Sanour,GEN,Jatt Sikh,20.86,47320,226886
13,13,13. Patiala,Patiala,Patiala Rural (North),114,114. Sanour,GEN,Brahmin,15.00,34033,226886
13,13,13. Patiala,Patiala,Patiala Rural (North),114,114. Sanour,GEN,Baniya,4.00,9075,226886
13,13,13. Patiala,Patiala,Patiala Rural (North),114,114. Sanour,GEN,Khatri,6.00,13613,226886
13,13,13. Patiala,Patiala,Patiala Rural (North),114,114. Sanour,OBC,Ramgarhia,5.00,11344,226886
13,13,13. Patiala,Patiala,Patiala Rural (North),114,114. Sanour,OBC,Kamboj,3.00,6807,226886
13,13,13. Patiala,Patiala,Patiala Rural (North),114,114. Sanour,OBC,Sikh Rajput,0.0,-,226886
13,13,13. Patiala,Patiala,Patiala Rural (North),114,114. Sanour,OBC,Labana,1.00,2269,226886
13,13,13. Patiala,Patiala,Patiala Rural (North),114,114. Sanour,OBC,Saini,6.00,13613,226886
13,13,13. Patiala,Patiala,Patiala Rural (North),114,114. Sanour,SC,Ravidassia,9.00,20420,226886
13,13,13. Patiala,Patiala,Patiala Rural (North),114,114. Sanour,SC,Balmiki,15.00,34033,226886
13,13,13. Patiala,Patiala,Patiala Rural (North),114,114. Sanour,SC,Bhagat,0.0,-,226886
13,13,13. Patiala,Patiala,Patiala Rural (North),114,114. Sanour,SC,Mazhabi Sikh,3.00,6809,226886
13,13,13. Patiala,Patiala,Patiala Rural (North),114,114. Sanour,SC,Bazigar,6.00,13613,226886
13,13,13. Patiala,Patiala,Patiala Rural (North),114,114. Sanour,MIN,Muslim,1.00,2269,226886
13,13,13. Patiala,Patiala,Patiala Rural (North),114,114. Sanour,MIN,Christian,1.00,2269,226886
13,13,13. Patiala,Patiala,Patiala Rural (North),114,114. Sanour,-,Unknown,4.14,9399,226886
13,13,13. Patiala,Patiala,Patiala Urban,115,115. Patiala,GEN,Jatt Sikh,18.00,27463,152570
13,13,13. Patiala,Patiala,Patiala Urban,115,115. Patiala,GEN,Brahmin,11.00,16783,152570
13,13,13. Patiala,Patiala,Patiala Urban,115,115. Patiala,GEN,Baniya,10.00,15257,152570
13,13,13. Patiala,Patiala,Patiala Urban,115,115. Patiala,GEN,Khatri,15.00,22885,152570
13,13,13. Patiala,Patiala,Patiala Urban,115,115. Patiala,OBC,Ramgarhia,0.0,-,152570
13,13,13. Patiala,Patiala,Patiala Urban,115,115. Patiala,OBC,Kamboj,2.00,3051,152570
13,13,13. Patiala,Patiala,Patiala Urban,115,115. Patiala,OBC,Sikh Rajput,4.00,6103,152570
13,13,13. Patiala,Patiala,Patiala Urban,115,115. Patiala,OBC,Labana,0.0,-,152570
13,13,13. Patiala,Patiala,Patiala Urban,115,115. Patiala,OBC,Saini,0.0,-,152570
13,13,13. Patiala,Patiala,Patiala Urban,115,115. Patiala,SC,Ravidassia,5.00,7628,152570
13,13,13. Patiala,Patiala,Patiala Urban,115,115. Patiala,SC,Balmiki,9.00,13731,152570
13,13,13. Patiala,Patiala,Patiala Urban,115,115. Patiala,SC,Bhagat,15.00,22886,152570
13,13,13. Patiala,Patiala,Patiala Urban,115,115. Patiala,SC,Mazhabi Sikh,4.00,6103,152570
13,13,13. Patiala,Patiala,Patiala Urban,115,115. Patiala,SC,Bazigar,3.00,4577,152570
13,13,13. Patiala,Patiala,Patiala Urban,115,115. Patiala,MIN,Muslim,1.00,1526,152570
13,13,13. Patiala,Patiala,Patiala Urban,115,115. Patiala,MIN,Christian,1.00,1526,152570
13,13,13. Patiala,Patiala,Patiala Urban,115,115. Patiala,-,Unknown,2.00,3051,152570
13,13,13. Patiala,Patiala,Patiala Rural South,116,116. Samana,GEN,Jatt Sikh,20.00,37767,188834
13,13,13. Patiala,Patiala,Patiala Rural South,116,116. Samana,GEN,Brahmin,17.99,33971,188834
13,13,13. Patiala,Patiala,Patiala Rural South,116,116. Samana,GEN,Baniya,4.00,7554,188834
13,13,13. Patiala,Patiala,Patiala Rural South,116,116. Samana,GEN,Khatri,7.00,13218,188834
13,13,13. Patiala,Patiala,Patiala Rural South,116,116. Samana,OBC,Ramgarhia,5.00,9441,188834
13,13,13. Patiala,Patiala,Patiala Rural South,116,116. Samana,OBC,Kamboj,4.00,7553,188834
13,13,13. Patiala,Patiala,Patiala Rural South,116,116. Samana,OBC,Sikh Rajput,0.0,-,188834
13,13,13. Patiala,Patiala,Patiala Rural South,116,116. Samana,OBC,Labana,0.0,-,188834
13,13,13. Patiala,Patiala,Patiala Rural South,116,116. Samana,OBC,Saini,0.0,-,188834
13,13,13. Patiala,Patiala,Patiala Rural South,116,116. Samana,SC,Ravidassia,12.00,22660,188834
13,13,13. Patiala,Patiala,Patiala Rural South,116,116. Samana,SC,Balmiki,12.00,22660,188834
13,13,13. Patiala,Patiala,Patiala Rural South,116,116. Samana,SC,Bhagat,6.00,11330,188834
13,13,13. Patiala,Patiala,Patiala Rural South,116,116. Samana,SC,Mazhabi Sikh,8.20,15485,188834
13,13,13. Patiala,Patiala,Patiala Rural South,116,116. Samana,SC,Bazigar,0.0,-,188834
13,13,13. Patiala,Patiala,Patiala Rural South,116,116. Samana,MIN,Muslim,1.00,1888,188834
13,13,13. Patiala,Patiala,Patiala Rural South,116,116. Samana,MIN,Christian,1.00,1888,188834
13,13,13. Patiala,Patiala,Patiala Rural South,116,116. Samana,-,Unknown,1.81,3419,188834
13,13,13. Patiala,Patiala,Patiala Rural South,117,117. Shutrana (SC),GEN,Jatt Sikh,22.00,41501,188642
13,13,13. Patiala,Patiala,Patiala Rural South,117,117. Shutrana (SC),GEN,Brahmin,18.00,33954,188642
13,13,13. Patiala,Patiala,Patiala Rural South,117,117. Shutrana (SC),GEN,Baniya,10.00,18865,188642
13,13,13. Patiala,Patiala,Patiala Rural South,117,117. Shutrana (SC),GEN,Khatri,9.00,16977,188642
13,13,13. Patiala,Patiala,Patiala Rural South,117,117. Shutrana (SC),OBC,Ramgarhia,7.00,13204,188642
13,13,13. Patiala,Patiala,Patiala Rural South,117,117. Shutrana (SC),OBC,Kamboj,2.00,3774,188642
13,13,13. Patiala,Patiala,Patiala Rural South,117,117. Shutrana (SC),OBC,Sikh Rajput,0.0,-,188642
13,13,13. Patiala,Patiala,Patiala Rural South,117,117. Shutrana (SC),OBC,Labana,0.0,-,188642
13,13,13. Patiala,Patiala,Patiala Rural South,117,117. Shutrana (SC),OBC,Saini,1.50,2829,188642
13,13,13. Patiala,Patiala,Patiala Rural South,117,117. Shutrana (SC),SC,Ravidassia,0.0,-,188642
13,13,13. Patiala,Patiala,Patiala Rural South,117,117. Shutrana (SC),SC,Balmiki,15.00,28296,188642
13,13,13. Patiala,Patiala,Patiala Rural South,117,117. Shutrana (SC),SC,Bhagat,1.80,3397,188642
13,13,13. Patiala,Patiala,Patiala Rural South,117,117. Shutrana (SC),SC,Mazhabi Sikh,6.00,11318,188642
13,13,13. Patiala,Patiala,Patiala Rural South,117,117. Shutrana (SC),SC,Bazigar,0.0,-,188642
13,13,13. Patiala,Patiala,Patiala Rural South,117,117. Shutrana (SC),MIN,Muslim,3.00,5659,188642
13,13,13. Patiala,Patiala,Patiala Rural South,117,117. Shutrana (SC),MIN,Christian,1.00,1888,188642
13,13,13. Patiala,Patiala,Patiala Rural South,117,117. Shutrana (SC),-,Unknown,3.70,6980,188642
